gene,n_diseases,max_score
NLRX1,22,0.07007512557999171
MT1G,22,0.030013130453765486
SREBF2,22,0.10583859090367351
ZNF763,22,0.020721394176298362
CD52,22,0.07650814623019495
PCYT2,22,0.09112150771414661
CTH,22,0.14620151119713531
SHBG,22,0.04671520577266113
SLC3A2,22,0.03483126573852819
ALDH2,22,0.4635898023480084
TACR1,22,0.10191960492299738
PTGDS,22,0.04813991799692937
CD70,22,0.0620178171255863
HM13,22,0.03162891535099625
SLC6A8,22,0.02367604603684682
GPR183,22,0.04801073025669129
PHGDH,22,0.03145211616045287
SOCS2,21,0.08368155438825925
ID3,21,0.04182415204663122
GIMAP5,21,0.062175283275775234
SOD3,21,0.033279829863868605
TRAF3IP2,21,0.30668276963712354
IBSP,21,0.0353214333551611
IFI6,21,0.05155627566739486
SORD,21,0.03659182932373643
IDH1,21,0.037277394224945894
GLI2,21,0.09313368348441328
SNORA63,21,0.027677221016545257
TRADD,21,0.04332991532222389
EBP,21,0.02684103034859048
SMPD1,21,0.10393848097647974
IDH2,21,0.25238593543919624
HSD17B6,21,0.02760921675318621
PRKG1,21,0.04964031643274414
E2F1,21,0.08368551210151158
RO60,21,0.05556027027794031
LILRB4,21,0.05289505888396162
PPP1R3B,21,0.07994745467584136
KCNMA1,21,0.06419907252708253
PPP1CB,21,0.28050166019522005
SHCBP1,21,0.034854879788154644
PVR,21,0.06019490217731501
CXADR,21,0.07558096431808746
CYP7A1,21,0.032155163462863
H6PD,21,0.040132900220737865
FADD,21,0.02180144314797976
SYNM,21,0.08367627736050226
JTB,21,0.02429566513870163
POU2AF1,21,0.07055778615600261
CYP2D6,21,0.08524850910637922
PTGER4,21,0.27709152889747957
H2BC21,21,0.5049980960060253
LILRB2,21,0.0625844725194832
TBP,21,0.5800978863464767
SGCB,21,0.04825205415620581
PSMD10,21,0.08030813313778047
PSMD1,21,0.47661262299352924
KIR2DL3,21,0.06625191719693979
KLF2,21,0.06715951862496701
KLF6,21,0.07284104533374215
PSMB6,21,0.47640705360685964
SETMAR,21,0.09783613618297203
GRP,21,0.05778555459283203
COL1A2,21,0.011330833997853102
TLR10,21,0.07191598309372882
LCP2,21,0.06276236683147116
FGF23,21,0.05032338585672459
HBD,21,0.02561631774900653
RAB27A,21,0.04744274204132311
TPT1,21,0.07400497920106557
TPI1,21,0.05751130913206244
HLA-DMA,21,0.04122817391291363
DLK1,21,0.0479626270202106
DNAJB6,21,0.04602927375119636
SRA1,21,0.03483126573852819
IKZF2,21,0.07474502899307622
S100A10,21,0.02656824224687614
CD300A,21,0.04711525519160951
SLBP,21,0.022201493760319675
RASGRP1,21,0.08760664431473927
SPINK1,21,0.07472447205440925
DROSHA,21,0.05213485725217102
HRAS,21,0.03811256428854878
CCR10,21,0.03597382038963798
ENPP2,21,0.07874785721148596
GOLM1,21,0.09682535998814623
RLN2,21,0.2904785622363962
RNASE2,21,0.024386386252243472
LOX,21,0.019714081479779454
CDCA5,21,0.05513370950479385
HERPUD1,21,0.06093146825991333
STIP1,21,0.0360580231214566
DEFA3,21,0.07991761724579417
CDKN2B,21,0.03507836014130508
DDX19A,21,0.014681300480488463
POLD1,21,0.26080639164475167
HDLBP,21,0.029532937519689315
IRGM,21,0.09700023388500795
FYB1,21,0.07586490322129681
POLI,21,0.023201261754186422
RAB5A,21,0.37131998314134645
CEACAM8,21,0.10353852112486109
MAP3K5,21,0.19155869761207847
GIP,21,0.03353069558683902
WT1,21,0.24078215811275902
NPDC1,21,0.04634560377115377
LY6E,21,0.08105422262573854
NAGLU,21,0.046623136896671316
VEGFC,21,0.04855126237305826
ZUP1,21,0.03750408893197132
YWHAQ,21,0.03918152509923083
ABCC11,21,0.06477574703196533
CARD11,21,0.2775186720039959
MNAT1,21,0.5946294171694879
MDK,21,0.08921372643624026
BRCA2,21,0.21250200793798749
XPO1,21,0.5602351030205291
NR1I3,21,0.0758713310767583
P2RX6,21,0.020903206814348107
ZNF436,21,0.020721394176298362
UNC93B1,21,0.05030118436296427
BLNK,21,0.06760948534406042
ATR,21,0.04631574361457135
MAP4K4,21,0.07745041232046103
TRIM22,21,0.061215587356394936
NR1D1,21,0.07638958408643323
AASS,21,0.037635507175508225
PDGFRB,21,0.08460469987936597
BIRC2,21,0.05228785005855576
ACACA,21,0.1263902461237882
YTHDF1,21,0.07474502899307622
VCL,21,0.04189751628588474
YWHAG,21,0.034042290432490165
UCN3,21,0.044988860272647785
OPTN,21,0.10922500927691904
METTL14,21,0.07622512857709755
ALDH9A1,21,0.02767788249314947
ARF1,21,0.37002489600532784
NUCKS1,21,0.038052587505694346
ZEB2,21,0.07941750002510414
ZNF629,21,0.020721394176298362
P2RX5-TAX1BP3,21,0.020903206814348107
NOTCH4,21,0.037064160416533674
TRIM13,21,0.07869020129146555
YTHDF2,21,0.07410885909910328
TRPV4,21,0.09042503440391474
NFIL3,21,0.0800927480482441
ADORA2A,21,0.33444778997905794
C1S,21,0.035704409122526606
CDK15,20,0.09276643128024348
AIRE,20,0.06102464358068775
TACR3,20,0.051963787842484024
KRT90P,20,0.05837352878576119
GCHFR,20,0.05513370950479385
CMKLR1,20,0.08069358742173688
EFHD2,20,0.07490948450241193
ATP7B,20,0.019133133676733322
PAPSS1,20,0.16166596855075727
ANXA3,20,0.10795102220225769
PDAP1,20,0.08197792738803346
RARA,20,0.269609389851882
CDK2,20,0.03429204290337394
AOC3,20,0.041884902077162285
EFS,20,0.059792322945500936
RNASE7,20,0.08768085785917759
HCK,20,0.3901135094115678
ATXN1,20,0.05382678220436614
NEK1,20,0.01552048869355681
SGPL1,20,0.047111569759398356
KCNA2,20,0.043662937728628684
ITGAV,20,0.014690875207977731
CLEC12A,20,0.057575873818429026
DNAJC14,20,0.04535131790460245
ASS1,20,0.03639359307721735
CLDN2,20,0.08935515961812258
AQP3,20,0.07421002207838771
DNMT3B,20,0.03774253939254344
ITGA1,20,0.17494793605125186
SREBF1,20,0.06621389944628672
MT1H,20,0.030013130453765486
NRAS,20,0.05948945016939608
ATG12,20,0.02137612008696031
SPINK5,20,0.045675873162897666
CCR9,20,0.04374989357918993
SCARB1,20,0.10681901131451853
SCGB1A1,20,0.0537154863061601
PRM1,20,0.032377178400466194
IRAK3,20,0.08748755445772582
CANX,20,0.05558239406621683
MAP2K3,20,0.37002489600532784
DDX46,20,0.03448632030769656
CD207,20,0.055501669193890164
PLP1,20,0.08581756327122111
FBP1,20,0.059708563942375815
CKB,20,0.010189114008049597
MT1B,20,0.037340189999625184
CKAP4,20,0.05324946570170866
CXADRP1,20,0.07555783776208713
SOX2,20,0.07572868818077287
CCL3L3,20,0.059125623608789944
EPB41,20,0.2325601342235596
CASP2,20,0.07400497920106557
HLA-S,20,0.013315456723374926
RGS1,20,0.08485767853104853
CBL,20,0.05425305025230117
SDS,20,0.036545576211735764
UMOD,20,0.4208904027858176
TCIRG1,20,0.05015317440456213
ACAT1,20,0.04678633730017807
TRPA1,20,0.37224504538135983
GRB2,20,0.015171020736218442
PDIA6,20,0.037831345367584715
GK,20,0.06660448128095903
NOTCH2,20,0.01812038568056254
ENSG00000223804,20,0.023201261754186422
TXNRD2,20,0.023674575136899606
BATF,20,0.06872242866616442
BGN,20,0.02429767227389485
POU2F1,20,0.1777217038277848
CALML3,20,0.012654234735222205
CD3G,20,0.0743750040970709
TNFSF9,20,0.025048629765694
GP1BA,20,0.03175802263065003
G3BP1,20,0.08363969650691812
COLEC11,20,0.4401309190173484
MAL,20,0.06287011772520058
ST6GAL1,20,0.07277156288104782
TGFBR2,20,0.20866508674785847
TGFBR1,20,0.02104269912766299
KLRF1,20,0.015325155053394133
CLEC4A,20,0.052166109838831125
CFI,20,0.051551987444490896
TRH,20,0.26658866503276535
CLEC4C,20,0.052652075868918125
ALDH18A1,20,0.07100513611775187
MAFB,20,0.07289490451304959
CPT1A,20,0.09576987132387317
PRP4K,20,0.01552048869355681
IMPA1,20,0.038949808401603565
DMBX1,20,0.07744970541348851
IL1F10,20,0.06911515667327303
CRIPTO,20,0.014586096205955364
THBS2,20,0.20839312404602273
NPC2,20,0.0743750040970709
ARR3,20,0.07555783776208713
ELF4,20,0.0443437835372785
PDE4B,20,0.37002489600532784
CSF2RB,20,0.28734631566930957
CD82,20,0.05491909506511076
CSH1,20,0.019980101608356105
ARTN,20,0.02673337923293816
LIPF,20,0.07994439792952085
DMBT1,20,0.03774253939254344
TRIM25,20,0.09056138471364475
OGA,20,0.023098073084774483
PSMD2,20,0.47640705360685964
OLFM4,20,0.08627427718605578
PSMD4,20,0.05550373440079918
HSF1,20,0.07846348221736137
SAMSN1,20,0.09092683440354922
TMEFF2,20,0.020105029284026053
GPLD1,20,0.038678660659572726
SNAI1,20,0.04623056842746093
CGB5,19,0.016783658238829918
PAPOLA,19,0.08208404834503022
RACK1,19,0.06618516444381652
UBE3A,19,0.03245905693065012
BMI1,19,0.05355901912725319
TIMP3,19,0.04084180522509503
ARRB2,19,0.07052858274252903
NRGN,19,0.0876987114366085
GCH1,19,0.3003376240952783
MRPS30,19,0.030767870639859456
STMN1,19,0.11607324267678737
MEG3,19,0.10412925714972177
VHL,19,0.07874093311711894
CD7,19,0.04119610508859318
CLEC6A,19,0.09757118477531103
DKK3,19,0.03411544750453908
IRS1,19,0.1544077668271439
ZNF146,19,0.011128498747360237
CDK9,19,0.5946303966994156
UPK3B,19,0.05513370950479385
THEMIS,19,0.056228229973955685
SERPINF1,19,0.05299846028545645
GSTO1,19,0.044182469236741725
ACTG1,19,0.05159791605407628
PDGFRA,19,0.10175459144079237
FGF7,19,0.23604214819012057
BATF3,19,0.10280089983667037
CPN1,19,0.05780782259319517
CPE,19,0.01738010005706332
LAMP3,19,0.047748115224607
MFN2,19,0.23324014499048382
FHIT,19,0.2782022068393939
TNFRSF6B,19,0.10786098831223495
PSMB10,19,0.056368564810518294
FKBP1A,19,0.287679992085326
TFAM,19,0.07400497920106557
TFAP2A,19,0.06950822777628082
TFF3,19,0.04407000371514646
GALNS,19,0.05377107758846546
CENPF,19,0.025840071904372063
LIPC,19,0.02580624315438409
NTF3,19,0.02066336420674631
GAS6,19,0.09058230325383225
GNAS,19,0.014949507136201103
MPPE1,19,0.20086630098375005
LAMP2,19,0.0257841321262169
ITGA2,19,0.01990726586642499
SHARPIN,19,0.05813276128691704
SULT1A1,19,0.05962678940381907
SH3BP4,19,0.1991557215342587
GOLPH3,19,0.03520951355611044
CLPP,19,0.03519347899784007
SH2B3,19,0.39989130684668406
CA9,19,0.0318221410564582
C1QBP,19,0.08140024723252132
MMUT,19,0.042532306101945735
NTS,19,0.0636442821129164
TIA1,19,0.04041843186151067
NEDD4L,19,0.4629011449026652
PTTG1,19,0.036025623875078724
PIK3AP1,19,0.07300420297468176
DHX16,19,0.021262922303336384
CTCF,19,0.08393418614659523
CDK16,19,0.01930296540827794
URI1,19,0.11299880436215598
DHRS4,19,0.02723794541485743
TFPI,19,0.058436695573423764
DIAPH1,19,0.0642147371609246
MT1X,19,0.03024439601376881
CCN1,19,0.08363868214035479
SLC1A5,19,0.04814988632095887
ORAI1,19,0.051483092965740475
EPHA4,19,0.20070809080372334
SORT1,19,0.06975064262534107
TUSC2,19,0.031733335081416916
LYST,19,0.26641792512383605
UBE2I,19,0.05967953581949474
TLK1,19,0.03422730288049283
SOX9,19,0.02570970807056666
CETP,19,0.10365260570070943
DUOX2,19,0.04191258448558683
HEBP1,19,0.01902175774584119
IGKC,19,0.639982725967615
APOC3,19,0.0523585227847539
VTCN1,19,0.05040479133384576
LRIT1,19,0.03485352112076478
SAT1,19,0.033370305310367186
PLSCR1,19,0.06081739377686496
GPR135,19,0.07502025135838707
SLC22A1,19,0.055813116032327734
CCL25,19,0.03444931781809602
ALDH1A1,19,0.019409236737694156
GABARAPL1,19,0.0752260721031778
RICTOR,19,0.024868470649773298
SLC7A1,19,0.08446289802322868
TRDJ1,19,0.06503391483172265
TRDD3,19,0.06503391483172265
PLCB1,19,0.035727525763592165
NAP1L1,19,0.05891898944148117
CHEK2,19,0.06013160893041816
NKG7,19,0.03212497000104002
GPNMB,19,0.039757119381905785
TYR,19,0.03791388478305557
AKR1B10,19,0.0741979270598083
RET,19,0.02332937961796276
TRAF1,19,0.08874955957689847
ANK1,19,0.10946634260373536
NUP210,19,0.5415725491811313
OMG,19,0.010636014369906483
EIF4G1,19,0.05662922679281538
SLC10A1,19,0.48026848530709637
GPR15,19,0.04632711697986706
MT1F,19,0.030013130453765486
DNAJA2,19,0.046348456793947626
MSTN,19,0.325808140850051
PIN1,19,0.08754310941976583
IL22RA1,19,0.05587375929680451
NRG1,19,0.04802499285092252
IL17C,19,0.03307641831503808
IL18RAP,19,0.15755867368093357
SRGN,19,0.05219893399097351
MT1M,19,0.044074076501967936
HBS1L,19,0.04790540051917816
ABCB11,19,0.05454864157653101
CD200R1,19,0.09386775054504155
DNAJB1,19,0.04459634319358559
MT-CYB,19,0.04782535435078209
ELP1,18,0.05985835732951456
ABCB7,18,0.01036452703389835
TBPL1,18,0.05740139873889597
TNNT2,18,0.06505387139731002
AKT3,18,0.2730041705522517
STAM2,18,0.01902175774584119
SRSF2,18,0.6377436502113212
SLC2A3,18,0.024835968235184264
XRCC6,18,0.5054951218206118
ALCAM,18,0.07836398578264443
DES,18,0.032664530397378565
PGF,18,0.07960981504415338
ZDHHC2,18,0.04601629606722257
KDM6B,18,0.07456001654507358
LIPA,18,0.034582526780657936
TNPO1,18,0.04528457858485546
LGALS2,18,0.042996892915819096
PAGR1,18,0.05993711048168882
HTRA1,18,0.038567561696282705
CRYGFP,18,0.032377178400466194
PDE5A,18,0.3281144372980577
PSME3,18,0.025882624767412675
FUT3,18,0.34133951322730205
PSTPIP1,18,0.37002489600532784
CCL14,18,0.03832504207554607
TRIM28,18,0.3764875669635712
F7,18,0.01757184507612338
LIAS,18,0.02603094697535004
HLA-DRB5,18,0.021461443968309016
NF1,18,0.041087564452431606
IMMT,18,0.03778091084462161
NOX1,18,0.03605373073196302
BMP2,18,0.055298165014129555
PDXP,18,0.08416032920010175
LTA4H,18,0.047897667094023
SLC39A8,18,0.06692536462750276
NKX2-1,18,0.37002489600532784
PLAC8,18,0.2325395346644391
CBS,18,0.28517471649762494
TEAD1,18,0.06748842964363841
FLNA,18,0.08157546404691642
COL3A1,18,0.2007321832974421
COL18A1,18,0.024051618240346313
FLT4,18,0.03494679573383652
HNRNPA2B1,18,0.08181178036374542
VLDLR,18,0.09860339022807905
NAIP,18,0.07916797565495726
TDO2,18,0.04160066845374441
NKTR,18,0.03157629608832736
YBX1,18,0.05846393356884181
MYLK,18,0.033302240640479513
CNP,18,0.026456780064380944
GHR,18,0.5259218921805889
HPS4,18,0.039642036405725965
TCIM,18,0.2822061303536232
NOTCH3,18,0.042212440136287804
MAPKAP1,18,0.01863551644216534
ARID1A,18,0.04391560191559084
YLPM1,18,0.07856058979317036
SLURP1,18,0.06217881586323574
SERPINB3,18,0.04977616014941005
CEBPD,18,0.37242491859469573
TST,18,0.037330243693505565
IL22RA2,18,0.12478893114747627
OPN1SW,18,0.03599475132113022
LARS1,18,0.016210891629642156
CASP6,18,0.08895893231560323
ROCK1,18,0.08360988785324307
MT1E,18,0.02904695433641824
MATK,18,0.06163415043704551
EPRS1,18,0.024018622422388447
CYP27B1,18,0.02474216385003603
BLOC1S3,18,0.07314275350086279
GNAI1,18,0.29014520926073517
GPR18,18,0.05110043813833578
IQGAP1,18,0.053489991967192015
MTPAP,18,0.030767870639859456
CYP2C9,18,0.011470771776165165
ABCA4,18,0.07273044900371388
UVRAG,18,0.0370772153829276
CYP4F3,18,0.016157753792232648
ITPR3,18,0.44932936848206023
SH2D3C,18,0.056837352599039215
NTRK2,18,0.04215213404263957
ITLN1,18,0.024511682527712936
APOC1,18,0.057395567088278115
SH3BP2,18,0.06292951735546609
SPIB,18,0.04614950502978448
ACSL1,18,0.04241046659424226
RBFOX3,18,0.021803357407164776
NCR2,18,0.03581765501353861
CES2,18,0.03570740246451414
SLC11A2,18,0.05277534866732852
RASSF1,18,0.02818356291240581
GCA,18,0.030342041472436885
ACP1,18,0.02952433465082241
DCLK1,18,0.03714740142579959
DDAH2,18,0.04116781030301688
IGFALS,18,0.016916633571315662
FST,18,0.033500203959842365
DDX5,18,0.07472447205440925
STK11,18,0.06956664130977501
AURKA,18,0.07560842041708865
EPHX2,18,0.041988818514793934
PIR,18,0.08291431450670764
PNPLA3,18,0.4530271491683273
TANK,18,0.1884127647352988
NELFE,18,0.59292319126013
MCPH1,18,0.02742295618172819
NCAPG2,18,0.019830198975023795
PLA2G2D,18,0.04071753955642628
MYH9,18,0.08400078983216885
TARDBP,18,0.0938986371782606
SLAMF6,18,0.04564627117121725
CCL26,18,0.067714555968975
ZC3HAV1,18,0.07856058979317036
MT1A,18,0.03078401565377658
IREB2,18,0.37067527867093686
RPE65,18,0.06928410280863385
ETFA,18,0.06874881201673505
MCTS1,18,0.06369567445958381
FCAR,18,0.06078306798409726
MLC1,18,0.04295381128428967
CALCR,18,0.047743131611733006
PCSK1,18,0.08802084644446845
TPX2,18,0.02602075516744455
NQO1,18,0.029088268869146148
LBR,17,0.05925229216671984
PRMT1,17,0.059009692842791873
PPP3CA,17,0.23499730026369858
PRMT5,17,0.05853588285417617
RREB1,17,0.01563498902187074
TIPRL,17,0.04894543061599989
GPR132,17,0.054867291579670026
CNTN2,17,0.06912128981733656
TGFBI,17,0.07993318917384425
SELENOS,17,0.036475820831885206
NR4A2,17,0.03256219084846885
PRB2,17,0.02220839982438647
PRKCE,17,0.03140031267501212
PRKCH,17,0.05116704261961674
KRT14,17,0.01985647554447017
CLTC,17,0.045780846701039504
PRG4,17,0.026004000904360274
CSTB,17,0.024216073749682016
PELI1,17,0.2719029542922031
WFDC2,17,0.03920722127256454
IFI35,17,0.0647595714050868
IFITM2,17,0.04272806995044491
NCF4,17,0.06967568791780324
AOC1,17,0.023112256589222585
EDARADD,17,0.015808850792057544
MVP,17,0.048470246833394084
HEPH,17,0.050528749674007556
EBF1,17,0.06442231084911428
IGF2BP1,17,0.03217342926353672
SLC16A3,17,0.06068408294487377
SP100,17,0.07818503115129513
EPOR,17,0.4735896387188936
IGFBP6,17,0.07567009123308956
DUSP5,17,0.04603479731202284
ERAP1,17,0.07678016592110554
APOBEC1,17,0.013951285302356965
MTNR1A,17,0.06677988336013486
AHI1,17,0.3170832130232156
HDAC5,17,0.10721439897052334
DNLZ,17,0.04789767402609567
DNER,17,0.2774855892002692
AKAP13,17,0.04096175598778979
ZBTB16,17,0.018131219904261066
UGDH,17,0.07507394001174764
ICAM3,17,0.03200715350446086
HNRNPA1,17,0.04227646712331051
RHOV,17,0.0749300414410789
HNRNPD,17,0.08970018617328458
NUPR1,17,0.022315414934825497
RHOB,17,0.036199003892262785
SLC6A2,17,0.25901742720372944
YTHDF3,17,0.11558204200834947
SLCO1B1,17,0.24342736820680375
SLC33A1,17,0.03444931781809602
SMARCA4,17,0.07863029040113217
ALOX15,17,0.04860586691327083
HLA-F,17,0.038778609101358365
HRC,17,0.046746374958371265
HRG,17,0.3224488467940372
NAT2,17,0.3141669235281519
OGT,17,0.028101335157737956
SNAP25,17,0.027005734920965724
SNCB,17,0.06845460576098567
NBEAL2,17,0.05396268549910781
NBN,17,0.02144088702964206
EIF4A2,17,0.0579705670408347
AGR2,17,0.6659726118066394
SQLE,17,0.017458284825423675
MT2A,17,0.01880360834856054
SLAMF8,17,0.05110043813833578
SYP,17,0.016710231021299954
SFRP1,17,0.05494869705679119
GYPA,17,0.37702203775055426
CTSK,17,0.01406094604820246
PTPA,17,0.04433502212548244
FCRL5,17,0.08441385196403621
SESN2,17,0.07757088688678357
CRYL1,17,0.029833473347169973
PDE7A,17,0.37002489600532784
BAG3,17,0.03201455400238097
KIF1B,17,0.05381806543010824
TBX22,17,0.026835637345459247
MIR155,17,0.06639803822439605
FGG,17,0.055740550334242585
KL,17,0.09080047743432453
PDP1,17,0.04633969563650081
BCAP31,17,0.06261787416527495
KLHL1,17,0.08224201926271643
PSMB5,17,0.47640705360685964
PSEN2,17,0.08263064495805172
UGT1A1,17,0.076707792911117
CYBA,17,0.04586088561090034
JAM3,17,0.07782458085539203
CYP2A6,17,0.14879622306242135
DEFA4,17,0.013831119582240228
ARHGAP24,17,0.2901974580354208
P2RY12,17,0.07709622885311009
SRSF1,17,0.04626676977899869
MSN,17,0.04978869988199689
EXOSC10,17,0.029735611781761484
ILK,17,0.04403296262463402
AFM,17,0.03196446160189495
DEFB104B,17,0.020742896978906477
DEFB104A,17,0.020742896978906477
DDIT4,17,0.07619429316909708
SYCE1L,17,0.08224201926271643
STX11,17,0.32012162593828314
ASXL1,17,0.4117018728582882
DCPS,17,0.06217881586323574
DCLRE1C,17,0.06185323154117237
ITFG1,17,0.04893108770585644
ATG3,17,0.04768037271605022
FANCD2,17,0.0782409726845711
ADH5,17,0.04112456694203214
RAB11A,17,0.09773909214521721
PPP1R3A,17,0.32375338996578984
NUSAP1,17,0.02812189209640492
PPHLN1,17,0.0145814439423246
GFER,17,0.07400632048265013
PPIL3,17,0.03156973178389655
CD3D,17,0.07400497920106557
PIM1,17,0.04440298752063935
CBLN1,17,0.12476758171147131
CDA,17,0.014529899513866113
PLEK,17,0.011470771776165165
PPIL4,17,0.03156880672165654
CDK6,17,0.05390851596024288
CDH13,17,0.019674084265663576
GIMAP1-GIMAP5,17,0.062175283275775234
PPIP5K1,17,0.05244487568192014
GFI1,17,0.1262087017246089
LRG1,17,0.0527479176939744
MAFK,17,0.05281994312281526
SDC4,17,0.07369662512106112
CES1,17,0.053118603006084036
GLUD1,17,0.029833473347169973
GNAI2,17,0.26641792512383605
S100A7,17,0.02474027568568956
TNNT1,17,0.028287254907508875
CDKN2D,17,0.03779343820393626
POLE3,17,0.2593874520997348
TRAV29DV5,17,0.034323047260943366
ABL2,17,0.058797413697894645
CCR8,17,0.026410562818984656
CCRL2,17,0.32446292788491704
PLIN2,17,0.052223370748155785
CASP7,17,0.08988549225506723
C1QL1,17,0.018534649891680254
PMCH,17,0.022201493760319675
ABCB4,17,0.052528425882836335
GATA1,17,0.0640385507716092
PPP1R15A,17,0.04679371861530289
CCND2,17,0.0338572779844875
GIT2,17,0.052891358635001565
GABARAPL2,17,0.03951125839544891
LUM,17,0.07015622564600951
POU5F1,17,0.031997254877454806
PPIL1,17,0.01592162982560843
TRAJ60,17,0.034323047260943366
PDCD6IP,16,0.46253112000665986
CRLF2,16,0.2982016782459561
PSTPIP2,16,0.2095212255978998
HDAC4,16,0.3170832130232156
SLC12A2,16,0.33131940988680114
MECP2,16,0.03255992642922261
LINC01194,16,0.03115785665310187
HSPE1,16,0.01924129459227705
RETREG1,16,0.09709394872532455
MZB1,16,0.05716884643282315
VSIR,16,0.05475668176518221
MT1IP,16,0.02904695433641824
FCN3,16,0.0717848298250336
TAPBP,16,0.07807525305712418
S1PR3,16,0.19266743384657373
NME1,16,0.0526260689265568
RPS6KA3,16,0.020500540170644406
UBE2V1,16,0.015620346186157475
PDE6B,16,0.3281144372980577
NR5A2,16,0.04522933473518705
PIWIL4,16,0.0506375398994262
SPTB,16,0.22550692457943794
ARAF,16,0.04050976740795159
PDCD4,16,0.02107882503397184
TSHR,16,0.010895177493490211
ACOT7,16,0.05159791605407628
CSF2RA,16,0.3920214464680147
TARP,16,0.2537701151831965
CD101,16,0.051928067259409925
NR4A3,16,0.04329291283262336
BPIFA2,16,0.048912935848291574
FGF19,16,0.10192532305675456
CETN1,16,0.010744477231395485
BNIP3,16,0.06208993522116409
LY86,16,0.3269862194907578
CCK,16,0.020199338132970025
TRIM29,16,0.1631218655495594
SLC12A3,16,0.030905801658700285
CLEC1B,16,0.04484595763301707
TNFSF8,16,0.22271449333767945
FKBP6,16,0.01739117011225041
NRP2,16,0.2943934823632896
APBB3,16,0.05648404624634819
KLKB1,16,0.08334808292021906
ZNF253,16,0.015610824254019898
KMO,16,0.03581193571863384
PROC,16,0.04336331851507443
RCAN1,16,0.046260512498586086
LYVE1,16,0.04110154636049688
CASP5,16,0.07400497920106557
MGMT,16,0.19253413220275772
MGLL,16,0.03862804679582664
EPHB6,16,0.01519217550422419
GLI1,16,0.04625311200066599
UCP2,16,0.09377358150120023
MGAM,16,0.10535431066818363
RPLP2,16,0.02204484988767742
IER3,16,0.04207183067580578
TUBA1B,16,0.4629011449026652
NCKIPSD,16,0.052653754517318886
PLK4,16,0.027361285365727298
ACTG2,16,0.05159791605407628
MAS1,16,0.03700248960053278
KRT5,16,0.052119707753994854
RTP4,16,0.03774253939254344
FKBP2,16,0.01592162982560843
SP3,16,0.047890240547692656
LAMTOR2,16,0.010774431194604866
SCN1A,16,0.37238008803964967
CLEC3B,16,0.024421643136351638
BMP4,16,0.04752721847336352
GPR84,16,0.07432114491776347
XRCC5,16,0.5036449973405852
CPS1,16,0.04683273441460981
DRD2,16,0.2631802072837894
FGFR2,16,0.1647704809076707
RPS3,16,0.09140599025054826
IGHV3-7,16,0.10548910436462029
FOXP1,16,0.03297661873199482
CPA1,16,0.0614824978818837
TICAM2,16,0.08246525466722363
APOA4,16,0.06667396373365335
BBS9,16,0.04545164203228596
HIVEP2-DT,16,0.030678529364881607
RUBCN,16,0.04555422912406426
C1QB,16,0.025427737048584004
DUSP22,16,0.09394423034003434
EIF2S2,16,0.026628829055142602
IARS1,16,0.02375874590555165
TEP1,16,0.042522027632612265
TERF1,16,0.0538211562363821
LAIR2,16,0.053322437638847774
UBD,16,0.04088035051066863
NGFR,16,0.02645441105431508
RORA,16,0.18677100472156738
VNN1,16,0.07238498603120537
DAXX,16,0.46569046065351355
DCX,16,0.06416864832615479
GOT2,16,0.2730041705522517
PABPC1,16,0.057436203109176354
STUB1,16,0.05384643400546866
MCC,16,0.020488058599766604
SUMO1,16,0.06911872184990324
CUL9,16,0.02869350513288722
IL3RA,16,0.060366878545940715
SIRT6,16,0.08433089067097681
CYP24A1,16,0.314044116396871
NPS,16,0.009774824336140743
FAH,16,0.04289513606941764
SAMD9L,16,0.06301061447850727
LNPK,16,0.027160858701968788
ATP2A2,16,0.07400497920106557
RAB6A,16,0.044972029454099664
ASH1L,16,0.05213095747371062
H1-0,16,0.010607380352152732
ATP6V0A1,16,0.06588374672951776
HPGD,16,0.05169226248871865
PADI2,16,0.09788953153826413
MAP2,16,0.04671862372016619
ALG1,16,0.029211409845753943
HMGA1,16,0.5816398392045344
DHDDS,16,0.011052387794355028
SCAF11,16,0.08843288423961944
ST13,16,0.03188381187245909
MRS2,16,0.0787133278474659
SHMT2,16,0.012395834016178484
TSG101,16,0.5288221079729476
F11,16,0.033585496376489034
CHMP2B,16,0.4646125100466898
PIP,16,0.03802500774561297
GAB1,16,0.0266476032270991
RGS6,16,0.2347618830323796
ARHGEF28,16,0.06628373805205404
IL1RAP,16,0.02454062806452371
LEF1,16,0.048103236480692625
RFC4,16,0.018650828973006572
RHBDF2,16,0.18556748534667195
GLRX,16,0.08475319263698562
ALPL,16,0.04206131160383803
RAB40B,16,0.01191274595750486
DMD,16,0.04760653505853435
ADCK1,16,0.01592423811968387
LPP,16,0.049671176043990156
DBI,16,0.035152365120506145
PRCP,16,0.011082307549648994
F13A1,16,0.022585909997995167
CYP2R1,15,0.030712066368442214
NLRC3,15,0.08246134884887689
MANF,15,0.05218152499873034
TRPM2,15,0.07209563341984937
DUT,15,0.027987889295646724
ADH1B,15,0.023681593344340987
PAH,15,0.046483893223793295
SIL1,15,0.028579273668717983
RAD50,15,0.2727386488517495
MIDN,15,0.0318423918731126
SPAG11B,15,0.04609612214706248
ATP1A1,15,0.07465252276907489
SPAG11A,15,0.046057153779091226
BCL11A,15,0.094990147070738
FABP3,15,0.10109193765129526
ERAP2,15,0.07805469611845721
TECR,15,0.01810345682314791
